code; name; state; owner; latitude; longitude; kind; size; difficulty; terrain; status; hidden_date; founds; not_founds; favourites; altitude
GC174M5;ARRIFE Twins V;SANTAREM;sammendes;39.562433;-8.573617;TRADITIONAL;SMALL;2;3.5;AVAILABLE;2007/11/02;105;2;5;200
GCYHNG;TP02 - NO REINO DOS BURII [Pte da Barca];VIANA DO CASTELO;Fernando Rei;41.770867;-8.374217;TRADITIONAL;REGULAR;3.5;4;AVAILABLE;2006/09/27;99;3;20;720
GC15210;BA02 - Barragem Marechal Carmona - Idanha-a-Nova;CASTELO BRANCO;bruno&ana.co;39.9464;-7.20185;TRADITIONAL;REGULAR;1.5;2.5;DISABLED;2007/08/07;269;7;3;277
GC11GEN;Alenquer Vila Presepio;LISBOA;mtrevas;39.054333;-9.00435;MULTI;REGULAR;3;3;AVAILABLE;2007/03/17;92;7;19;93
GC174X7;ARRIFE Total;SANTAREM;sammendes;39.5137;-8.565483;PUZZLE;OTHER_SIZE;2.5;2.5;AVAILABLE;2007/11/03;76;0;17;119
GC15536;Termas da Piedade [ Alcobaca];LEIRIA;dakidali;39.57;-9.000817;TRADITIONAL;REGULAR;1.5;1.5;AVAILABLE;2007/08/14;652;10;1;7
GCZBTH;Pe de Cabril [Geres];BRAGA;Os Cacheiros Viajantes;41.766783;-8.1579;TRADITIONAL;REGULAR;2;4;AVAILABLE;2006/10/28;188;4;64;1153
GC15PP6;Railroad Station - Ponte de Sor {Projecto Geogare};PORTALEGRE;manelov;39.265483;-8.0129;TRADITIONAL;MICRO;2.5;1;AVAILABLE;2007/09/05;450;7;0;117
GC15PYK;O FAMOSO CANAL...;PORTO;eterlusitano;41.39475;-8.17845;TRADITIONAL;SMALL;1.5;2;AVAILABLE;2007/09/05;76;4;4;364
GC10V1Z;A Grande Castanheira [Vinhais];BRAGANCA;Pinaster;41.8605;-7.026033;MULTI;SMALL;1.5;1.5;AVAILABLE;2007/02/08;78;1;4;818
GC14ECK;Fornos II - Ruinas de Abul [Alcacer do Sal];SETUBAL;clcortez;38.428317;-8.681733;TRADITIONAL;REGULAR;2;3;AVAILABLE;2007/07/17;101;1;23;5
GCNJ7E;S. Domingos Mine Earthcache - DP/PT/EC1;BEJA;danieloliveira;37.668383;-7.490917;EARTHCACHE;NOT_CHOSEN;1;1.5;AVAILABLE;2005/04/19;244;1;33;-9999999
GCQDE4;POR CAMINHOS ESQUECIDOS!;LISBOA;toscanatt;38.8634;-9.347133;MULTI;SMALL;2.5;3.5;AVAILABLE;2005/09/03;184;14;24;61
GCW2P4;Brecha da Arrabida;SETUBAL;paulohercules;38.4579;-9.009833;TRADITIONAL;REGULAR;1.5;2;AVAILABLE;2006/05/16;556;16;24;182
GC142PK;Capela Sao Joao - Pitoes da Junias;VILA REAL;Panda Becas;41.83065;-7.974233;TRADITIONAL;MICRO;2;3.5;AVAILABLE;2007/07/02;93;3;22;1083
GCT6B6;As Muralhas do Mondego;COIMBRA;lestro;40.1758;-8.68345;TRADITIONAL;REGULAR;1;1.5;AVAILABLE;2006/01/27;1015;9;20;48
GC12D55;Fragas de S. Simao;LEIRIA;Paulo Martins;39.9163;-8.319067;TRADITIONAL;REGULAR;2;2;AVAILABLE;2007/04/22;525;3;52;-9999999
GCM8AA;Mosteiro de Cos [Alcobaca];LEIRIA;olharapo;39.605683;-8.95495;TRADITIONAL;REGULAR;2.5;2;AVAILABLE;2004/12/10;404;16;4;82
GC16XN1; Potholes - who dunnit? - DP/EC13;BRAGANCA;danieloliveira;41.890417;-6.933983;EARTHCACHE;NOT_CHOSEN;1;1;AVAILABLE;2007/10/23;74;0;3;660
GCQYPP;Lenda da Imagem da Nossa Senhora do Carmo;BRAGA;ar-my;41.448333;-8.522;MULTI;SMALL;2;2.5;AVAILABLE;2005/10/13;222;10;15;188
GCAE48;Miradouro;ARQUIPELAGO DOS ACORES;Leemax;37.789617;-25.14535;VIRTUAL;VIRTUAL;1;1;AVAILABLE;2002/11/14;672;1;35;248
GC1632B;SANTO OVIDIO ;BRAGA;eterlusitano;41.456067;-8.1849;TRADITIONAL;SMALL;2.5;3.5;AVAILABLE;2007/09/20;137;13;1;302
GC10DPG;Buy, Buy, Buy [Colombo];LISBOA;almeidara;38.756967;-9.18895;MULTI;MICRO;2;1.5;AVAILABLE;2007/01/16;265;16;19;94
GC10W81;Conventos e Radares - Montejunto;LISBOA;McPenha;39.174317;-9.060367;TRADITIONAL;REGULAR;2;3;AVAILABLE;2007/02/10;693;12;37;639
GCP9Y5;Miel Cache;FARO;Team Goofy;37.175483;-8.909083;TRADITIONAL;REGULAR;1;2.5;DISABLED;2005/06/13;674;3;8;-9999999
GCNCBT;The Secret of St. John's Arganauts [Caminha];VIANA DO CASTELO;Os Cacheiros Viajantes;41.836517;-8.732983;TRADITIONAL;REGULAR;2.5;2;AVAILABLE;2005/04/03;265;8;19;439
GC14VBR;Forte do Paimogo [Lourinha];LISBOA;paulohercules;39.2875;-9.340833;MULTI;SMALL;1.5;1.5;AVAILABLE;2007/08/19;451;19;20;24
GCQ0JQ;Mafra Real;LISBOA;play mobil;38.938517;-9.321767;TRADITIONAL;REGULAR;1.5;1;AVAILABLE;2005/08/05;1265;50;21;245
GC12TRR;3 toneladas de Ouro/ 3 tons of gold [Nisa];PORTALEGRE;rebordao;39.636417;-7.69285;TRADITIONAL;SMALL;2;3;AVAILABLE;2007/09/15;83;1;16;104
GCYVG5;Monte de Sao Silvestre [Viana do Castelo];VIANA DO CASTELO;marioafonso;41.721533;-8.7455;TRADITIONAL;REGULAR;2;3;AVAILABLE;2006/10/13;269;1;14;251
GC15NY9;The Lagos 6+1: #6 - Santa Maria;FARO;Team Caracache;37.101433;-8.677867;MULTI;MICRO;2;2;AVAILABLE;2007/09/04;227;16;6;-9999999
GCMD9N;Calcada Romana e a Portuguesa;LEIRIA;olharapo;39.60951;-8.76735;TRADITIONAL;REGULAR;1.5;3;AVAILABLE;2005/01/02;289;5;2;372
GC15XJQ;Nas curvas do Paiva - Whitewaters [Arouca];AVEIRO;daraopedal;40.993067;-8.211783;TRADITIONAL;MICRO;2;2.5;AVAILABLE;2007/09/13;263;5;6;-9999999
GC1778M;Palhota [Cartaxo];SANTAREM;FamiliaSilvestre;39.061983;-8.776917;MULTI;SMALL;1.5;1.5;AVAILABLE;2007/11/03;224;8;7;6
GC13G32;Parque Ambiental [Vilamoura];FARO;Torgut;37.096617;-8.149367;MULTI;SMALL;2;2.5;AVAILABLE;2007/06/13;332;8;21;5
GC14Z2W;Santa Marta Hill;SANTAREM;sammendes;39.491167;-8.666467;MULTI;REGULAR;2;2;AVAILABLE;2007/08/06;150;9;5;176
GC16670;LAMEIRINHA ;BRAGA;eterlusitano;41.487333;-8.0689;TRADITIONAL;SMALL;3;2;AVAILABLE;2007/09/23;193;6;33;-9999999
GC1471Q;Heart of Darkness [Geres];BRAGA;Os Cacheiros Viajantes;41.758;-8.118883;MULTI;REGULAR;3;4;AVAILABLE;2007/07/07;119;5;56;-9999999
GC162D8;MARANCINHO;PORTO;eterlusitano;41.263333;-8.031483;MULTI;SMALL;1.5;2;AVAILABLE;2007/09/19;38;7;1;255
GC1213C;O Ultimo Uivo;BRAGA;TheCelticSpirit;41.7424;-8.3525;TRADITIONAL;REGULAR;2;1.5;AVAILABLE;2007/04/08;89;0;3;672
GC11Y69;Falha do Louro [Palmela];SETUBAL;truta;38.560583;-8.925483;TRADITIONAL;REGULAR;3;3.5;AVAILABLE;2007/03/24;338;11;59;196
GCZ84D;Albandeira [Lagoa];FARO;prodrive;37.0904;-8.400617;TRADITIONAL;REGULAR;1;1.5;AVAILABLE;2006/10/29;1112;25;59;0
GC16EQA;ST48 - MONTE DE S. PEDRO FINS;BRAGA;SPY_Team;41.6586;-8.359467;TRADITIONAL;REGULAR;2;3;AVAILABLE;2007/10/05;118;1;2;510
GC16FRZ;APULIA - PMI 2;BRAGA;eterlusitano;41.488867;-8.78305;TRADITIONAL;SMALL;1.5;1.5;AVAILABLE;2007/10/07;540;65;1;3
GC171VF;PR1 - Trilho das Jans;PORTALEGRE;almeidara;39.536467;-7.8253;TRADITIONAL;REGULAR;1.5;2.5;AVAILABLE;2007/10/29;33;3;5;65
GC13D6D;Mole Mathematics;FARO;Team Caracache;37.1186;-8.619733;MULTI;REGULAR;2;3;AVAILABLE;2007/06/04;206;10;22;0
GCGGC1;Historical Villages - Castelo Novo;CASTELO BRANCO;MAntunes;40.0778;-7.496383;TRADITIONAL;REGULAR;2;1.5;AVAILABLE;2003/07/20;526;9;34;632
GC101CB;Monte da Ciradelha [Vinhais];BRAGANCA;Pinaster;41.8477;-6.991983;TRADITIONAL;SMALL;2;2.5;DISABLED;2006/12/28;138;4;16;1004
GC15G66;S. MAMEDE DE NEGRELOS ;PORTO;eterlusitano;41.343;-8.354833;TRADITIONAL;SMALL;3.5;1.5;AVAILABLE;2007/08/28;180;10;1;256
GC16GB3;Nossa Sr. d'Aires (Viana Alentejo);EVORA;tirapicos team;38.340983;-7.985417;TRADITIONAL;MICRO;1.5;1.5;AVAILABLE;2007/10/07;347;13;10;212
GC14XQQ;ALDEIA DA PENA I;VISEU;eterlusitano;40.876383;-8.080267;TRADITIONAL;SMALL;3.5;4.5;AVAILABLE;2007/08/05;133;2;37;-9999999
GC15NYZ;The Lagos 6+1: #7 - BONUS CACHE;FARO;Team Caracache;37.131467;-8.698133;PUZZLE;SMALL;3;1.5;AVAILABLE;2007/09/04;102;2;10;34
GCXMV1;Ribeira d'Ilhas [Mafra];LISBOA;Bargao_Henriques;38.986583;-9.41875;TRADITIONAL;REGULAR;1.5;2;AVAILABLE;2006/08/11;782;10;24;16
GC1563P;MOSTEIRO DE CETE;PORTO;eterlusitano;41.180367;-8.366517;TRADITIONAL;SMALL;2;1;AVAILABLE;2007/08/15;350;17;3;153
GCVTQC;E Aqui Nasceu Portugal [Guimaraes];BRAGA;Pedro_Alvares_Cabral ;41.446883;-8.291817;MULTI;REGULAR;2;2;AVAILABLE;2006/04/30;649;18;6;-9999999
GCQGW1;Sudokache;LISBOA;B.O.D.A.;38.8;-9.216667;PUZZLE;SMALL;3;2.5;AVAILABLE;2005/09/11;222;15;7;233
GC12CRJ;The End of the World [Sagres];FARO;funkymunkyzone;37.023267;-8.995033;TRADITIONAL;SMALL;1.5;2;AVAILABLE;2007/04/23;3761;9;440;32
GC140Y9;Ponto Novo;LEIRIA;dupladepeso;39.765533;-9.003867;MULTI;SMALL;3;2.5;AVAILABLE;2007/06/30;442;39;5;93
GC123K9;PR1 Rota dos Laranjais;VISEU;almeidara;40.553933;-8.157967;TRADITIONAL;REGULAR;2;2;AVAILABLE;2007/04/11;152;8;5;-9999999
GCT86B;Aire [Ourem];SANTAREM;HDV;39.535883;-8.6366;TRADITIONAL;REGULAR;1;3;AVAILABLE;2006/01/30;218;1;11;672
GCN3NX;CEM CACHES [Sintra];LISBOA;Portelada;38.770633;-9.454083;TRADITIONAL;REGULAR;1.5;3;AVAILABLE;2005/03/14;516;12;65;459
GC1223G;Portas de Montemuro;VISEU;almeidara;40.967917;-8.008117;TRADITIONAL;REGULAR;2;2;AVAILABLE;2007/04/09;176;1;5;1203
GC1030Y;Abutres!;CASTELO BRANCO;MAntunes;39.66005;-7.175167;MULTI;REGULAR;2;2.5;AVAILABLE;2006/12/29;31;1;11;161
GC16EGA;Grande Chamine [Vala do Carregado];LISBOA;mtrevas;39.009017;-8.951833;TRADITIONAL;MICRO;2.5;1.5;AVAILABLE;2007/10/05;427;3;2;-9999999
GC10M83;Isle of Faro [Faro];FARO;Torgut;36.990617;-7.96905;TRADITIONAL;MICRO;1;2;AVAILABLE;2007/01/28;427;18;14;6
GCT68J;Senhora da Luz;LEIRIA;nunaum;39.685183;-8.884;TRADITIONAL;SMALL;1.5;1.5;AVAILABLE;2006/01/27;552;23;14;120
GCTBEB;Ponte Jugais;GUARDA;[Walrus];40.384567;-7.702333;TRADITIONAL;REGULAR;2;3;AVAILABLE;2006/02/05;179;4;13;633
GCPQVX;Have a Minute? [Montemor-o-Novo];EVORA;CrisLuiz;38.6662;-8.086967;TRADITIONAL;REGULAR;2;3;AVAILABLE;2005/07/14;199;10;13;253
GCW29Z;PROJECTO VG - MANIQUE ;LISBOA;All Happy;38.747567;-9.361633;TRADITIONAL;SMALL;1.5;3;AVAILABLE;2006/05/15;275;26;5;175
GC11501;Cividade de Bagunte;PORTO;kidloco;41.383167;-8.656117;TRADITIONAL;SMALL;1.5;2;AVAILABLE;2007/02/25;389;2;6;193
GC10WZ9;Mamoas de Fulom [Junqueira - Vila do Conde];PORTO;eniel;41.39075;-8.672983;TRADITIONAL;SMALL;1.5;2;AVAILABLE;2007/02/11;288;4;1;50
GC173YM;ARRIFE Twins II;SANTAREM;sammendes;39.513567;-8.60755;TRADITIONAL;SMALL;2;3.5;AVAILABLE;2007/11/01;99;1;5;209
GC16X2H;ST50 - LENDA DAS COBRAS;BRAGA;SPY_Team;41.626817;-8.433817;MULTI;NOT_CHOSEN;2;1;AVAILABLE;2007/11/10;262;12;1;78
GC16HG3;PILAR ;PORTO;eterlusitano;41.286617;-8.427467;TRADITIONAL;SMALL;3.5;2.5;AVAILABLE;2007/10/08;174;1;3;472
GC11DQ2;Parque de Sao Lourenco [Abrantes];SANTAREM;Kitiara & Sal;39.478533;-8.216117;TRADITIONAL;SMALL;2;2;AVAILABLE;2007/03/11;592;7;3;115
GC153VK;Arouca - visita guiada / A guided visit;AVEIRO;daraopedal;40.927733;-8.247033;MULTI;SMALL;2;2;AVAILABLE;2007/08/12;243;3;18;-9999999
GCGMQ7;Fraga da Pena [Arganil];COIMBRA;ricardobsilva;40.2172;-7.935483;TRADITIONAL;REGULAR;2;3.5;AVAILABLE;2003/08/12;406;47;95;447
GCZ62Y;Linhas de Torres - Forte de Sao Vicente [T Vedras];LISBOA;vsergios;39.100483;-9.26625;TRADITIONAL;SMALL;1.5;1.5;AVAILABLE;2006/11/03;698;22;11;-9999999
GC169XX;Monte Clerigo II;FARO;Psipsina;37.3439;-8.848967;TRADITIONAL;REGULAR;1.5;1.5;AVAILABLE;2007/09/29;584;19;2;45
GCHJTZ;Chaves;VILA REAL;gusi;41.78025;-7.37225;TRADITIONAL;REGULAR;2;2;AVAILABLE;2004/01/25;84;5;0;562
GC13KZ4;Termas da Amieira;COIMBRA;Tres Marias;40.09736;-8.7476;TRADITIONAL;REGULAR;2;3;AVAILABLE;2007/06/13;381;5;19;11
GC10QPE;Quinta das Campainhas;LISBOA;juquinha;38.746533;-9.182467;MULTI;MICRO;2;1;AVAILABLE;2007/02/04;284;13;6;76
GC12QG5;KING OF THE WORLD;VILA REAL;Silvana;41.601633;-7.726033;TRADITIONAL;REGULAR;2;3;AVAILABLE;2007/05/06;47;0;5;860
GCK9AJ;Tronqueira;ARQUIPELAGO DOS ACORES;nurbocris;37.7965;-25.184833;TRADITIONAL;MICRO;2.5;1.5;AVAILABLE;2004/08/12;229;22;14;657
GCHEMB;Windmill Route [Palmela];SETUBAL;B.O.D.A.;38.546133;-8.968883;TRADITIONAL;REGULAR;2;2;AVAILABLE;2004/01/03;366;6;6;-9999999
GC15CWJ;Vila Romana de Casais Velhos [Cascais];LISBOA;MakoShark2;38.726067;-9.463883;TRADITIONAL;SMALL;1;1.5;AVAILABLE;2007/08/25;627;5;7;43
GC15APY;A cache no centro [Charneca Caparica];SETUBAL;almeidara;38.589833;-9.198667;PUZZLE;MICRO;2.5;1.5;AVAILABLE;2007/08/21;175;8;2;63
GCQCH5;Ecopista Rio Minho (Moncao);VIANA DO CASTELO;cou;42.061867;-8.526083;TRADITIONAL;REGULAR;4;4;AVAILABLE;2005/08/31;176;11;5;17
GC155R7;s. mamede;BRAGA;vitinhaxXx;41.625567;-8.241783;TRADITIONAL;REGULAR;1.5;2;AVAILABLE;2007/08/15;230;6;2;652
GCQ7HK;O Ascensor da Gloria / The Glory Funicular;LISBOA;rifkindsss;38.71585;-9.143033;TRADITIONAL;MICRO;2;2.5;AVAILABLE;2005/08/20;2088;163;32;30
GCN7YB;Pego do Altar [Alcacer do Sal];SETUBAL;CrisLuiz;38.42445;-8.390417;TRADITIONAL;SMALL;2;3;AVAILABLE;2005/03/26;166;11;3;66
GC15BVW;The Lagos 6+1: #1- Luz;FARO;Team Caracache;37.08625;-8.732217;MULTI;SMALL;2;1.5;AVAILABLE;2007/08/23;295;10;4;25
GCWZWZ;Mother's cache [Milky Way];LISBOA;danieloliveira;38.7634;-9.488017;TRADITIONAL;SMALL;1.5;2;AVAILABLE;2006/07/06;228;1;30;-9999999
GC137DE;Ermida do Livramento;SETUBAL;riraposo;38.1081;-8.677283;TRADITIONAL;REGULAR;1.5;1.5;AVAILABLE;2007/05/28;209;2;20;288
GC12ZEP;Mosteiro de S. Bento  ? Santo Tirso;PORTO;Silvana;41.345367;-8.471267;TRADITIONAL;SMALL;2;1;AVAILABLE;2007/05/16;850;11;4;51
GC15MGZ;MONTE DO CASTRO MOZINHO ;PORTO;eterlusitano;41.145967;-8.311483;TRADITIONAL;SMALL;1.5;1.5;AVAILABLE;2007/09/03;242;1;9;386
GCRX74;Monte Abraao Stonehenge;LISBOA;Lopesco;38.768817;-9.264583;TRADITIONAL;SMALL;3;3;AVAILABLE;2006/01/07;311;16;4;-9999999
GCTEQE;Linhas de Torres - Forte da Feira [ Malveira ];LISBOA;clcortez;38.935633;-9.255083;TRADITIONAL;SMALL;3;2;AVAILABLE;2006/02/13;630;22;15;247
GC156T3;Parque de lazer da Palma [Arouca];AVEIRO;lamas;40.896833;-8.226317;TRADITIONAL;REGULAR;1;2;AVAILABLE;2007/08/16;66;1;1;630
GCPJQV;SweetCam;FARO;argonauta;37.097117;-8.4714;WEBCAM;OTHER_SIZE;1;1;AVAILABLE;2005/07/04;1395;7;103;14
GC15WJK;[Siglas Poveiras] Senhora da Guia;PORTO;emlino;41.340633;-8.749383;TRADITIONAL;OTHER_SIZE;2;1.5;AVAILABLE;2007/09/11;485;53;7;-9999999
GC14562;Foz Castle;PORTO;kidloco;41.149067;-8.673833;MULTI;MICRO;2;1.5;AVAILABLE;2007/07/12;242;36;7;7
GCVRYQ;Torstens Corner;FARO;zappelfry;37.0563;-8.8514;TRADITIONAL;REGULAR;3;3.5;AVAILABLE;2006/05/01;143;25;25;-9999999
GC12PBC;Letterbox Ti Jacinto [Alenquer];LISBOA;mtrevas;39.067367;-9.083333;LETTERBOX;REGULAR;3;2;AVAILABLE;2007/05/06;122;3;26;135
GC16ZJ3;PARQUE DA CIDADE DE PAREDES;PORTO;eterlusitano;41.208733;-8.3252;TRADITIONAL;SMALL;1.5;1.5;AVAILABLE;2007/10/26;315;83;1;-9999999
GC11JB8;Moinho Ruivo [A-dos-Ruivos - Bombarral];LEIRIA;hulkman;39.281083;-9.117533;MULTI;SMALL;2;2;AVAILABLE;2007/03/19;210;10;2;-9999999
GC10K6Z;The Enigma Experience;FARO;Team Caracache;37.1056;-8.6776;PUZZLE;REGULAR;2.5;1;AVAILABLE;2007/01/27;193;6;21;-9999999
GC1128F;Monte dos Moinhos;BRAGA;emlino;41.45645;-8.689183;TRADITIONAL;SMALL;1.5;1.5;AVAILABLE;2007/02/20;242;2;0;87
GCZ5KE;Castro Zambujal [Torres Vedras];LISBOA;MONTE DA LUA;39.0747;-9.2847;TRADITIONAL;REGULAR;2.5;1.5;AVAILABLE;2006/11/01;354;3;6;-9999999
GC1519F;Serra do Larouco - Montalegre;VILA REAL;Silvana;41.880233;-7.7193;TRADITIONAL;REGULAR;1.5;2;AVAILABLE;2007/08/01;139;1;12;1482
GC15536;Termas da Piedade [ Alcobaca];LEIRIA;dakidali;39.57;-9.000817;TRADITIONAL;REGULAR;1.5;1.5;AVAILABLE;2007/08/14;652;10;1;7
GCWDRF;Paul de Arzila [Coimbra];COIMBRA;cachespoter;40.178517;-8.554533;TRADITIONAL;REGULAR;1.5;1.5;AVAILABLE;2006/06/02;392;9;12;-9999999
GC1585G;AA10 - Parque Tematico da Lagoa;LEIRIA;H3A;39.833817;-8.855283;MULTI;REGULAR;2;1.5;AVAILABLE;2007/08/18;235;11;0;14
GCVN3W;The Mountain Shrine [Lousa];COIMBRA;Geografo;40.0983;-8.236367;TRADITIONAL;MICRO;3.5;2;AVAILABLE;2006/04/24;585;7;30;-9999999
GCH37D;Alto da Memoria;LISBOA;B.O.D.A.;38.777933;-9.439783;TRADITIONAL;REGULAR;2.5;2;AVAILABLE;2003/10/19;561;15;18;-9999999
GCRFDP;Pateira de Fermentelos [Agueda];AVEIRO;Macafe;40.573333;-8.527017;MULTI;REGULAR;2;1.5;AVAILABLE;2005/11/26;343;7;16;16
GC15AWK;Minas do Ouro Negro [Geoparque Arouca];AVEIRO;daraopedal;40.878783;-8.136;TRADITIONAL;SMALL;1.5;2.5;AVAILABLE;2007/08/21;319;2;23;671
GC130DA;Cerro de Cabeco de Camara [Loule];FARO;Torgut;37.113617;-8.061033;TRADITIONAL;SMALL;1.5;2;AVAILABLE;2007/05/18;230;2;4;220
GCQNA5;Penedo da Saudade [Coimbra];COIMBRA;gredinha;40.204733;-8.415267;TRADITIONAL;SMALL;2;1;AVAILABLE;2005/09/22;2254;27;42;97
GC156CZ;Baia do Burdo [Milfontes Powertrail #4];BEJA;btrodrigues;37.758967;-8.806617;TRADITIONAL;REGULAR;1.5;3;AVAILABLE;2007/08/13;329;7;11;30
GCWKW2;Era uma vez... no Jardim da Alameda;FARO;rifkindsss;37.014317;-7.9261;TRADITIONAL;SMALL;2;1.5;AVAILABLE;2006/06/04;999;89;7;-9999999
GC17887;Acude da Agolada (Coruche);SANTAREM;ftomar;38.964183;-8.561917;TRADITIONAL;SMALL;2;2;AVAILABLE;2007/11/07;187;18;7;61
GC17A3V;Monte da Armada -Capela S.Lourenco de Gondufe;BRAGA;teotonio;41.744817;-8.504483;TRADITIONAL;REGULAR;1.5;1.5;AVAILABLE;2007/11/06;91;9;2;-9999999
GC16QDA;Capela de St. Amaro [Vila do Conde];PORTO;cmcfaria;41.35625;-8.741517;PUZZLE;MICRO;3;1;AVAILABLE;2007/10/16;352;13;0;22
GC152KA;Meco - Entre Ceu & Mar.;SETUBAL;Busca-Busca.pt;38.471817;-9.186767;TRADITIONAL;SMALL;1.5;2;AVAILABLE;2007/08/11;288;13;6;31
GCW8TE;Samarra [Sintra];LISBOA;paulohercules;38.896983;-9.43525;TRADITIONAL;SMALL;2.5;2.5;AVAILABLE;2006/05/27;326;43;19;-9999999
GC16HG3;PILAR ;PORTO;eterlusitano;41.286617;-8.427467;TRADITIONAL;SMALL;3.5;2.5;AVAILABLE;2007/10/08;174;1;3;472
GCXTNF;Coracao Brigantino;BRAGANCA;dj green;41.79645;-6.751867;TRADITIONAL;SMALL;2;2.5;AVAILABLE;2006/08/19;403;12;5;-9999999
GC640F;Stairway to Heaven;VIANA DO CASTELO;GreenShades;41.973133;-8.233567;TRADITIONAL;REGULAR;2;4;AVAILABLE;2002/06/09;169;2;46;-9999999
GC15HQV;Teatro Solar [Faro];FARO;alieri;37.025017;-7.944417;TRADITIONAL;SMALL;2;1.5;AVAILABLE;2007/08/30;872;19;3;-9999999
GC119PC;M.A.N. - Movimento Anti Nos  [Estoril];LISBOA;Portelada;38.719233;-9.391817;TRADITIONAL;REGULAR;2;2.5;AVAILABLE;2007/03/06;311;6;8;73
GC15D76;14 - Powertrail do Montemuro - S. Pedro do Campo;VISEU;daraopedal;41.0077;-8.085367;TRADITIONAL;SMALL;1.5;2;AVAILABLE;2007/08/25;150;5;6;1115
GCG7H1;Enjoy Alcochete [Alcochete];SETUBAL;rebordao;38.745817;-8.976483;MULTI;REGULAR;2;3;AVAILABLE;2003/06/06;283;21;20;-9999999
GCW2P4;Brecha da Arrabida;SETUBAL;paulohercules;38.4579;-9.009833;TRADITIONAL;REGULAR;1.5;2;AVAILABLE;2006/05/16;556;16;24;182
GCPD17;Escape from the Mysterious Island [Caminha];VIANA DO CASTELO;Os Cacheiros Viajantes;41.859433;-8.874683;TRADITIONAL;REGULAR;2.5;2;AVAILABLE;2005/06/20;114;2;35;0
GCPGVQ;The Enigma of Sistelo's Viscounts [Arcos Valdevez];VIANA DO CASTELO;Os Cacheiros Viajantes;41.973733;-8.374217;MULTI;OTHER_SIZE;3;2.5;AVAILABLE;2005/06/30;78;3;10;266
GCPA00;Linhas de Torres Forte do Zambujal [Ericeira];LISBOA;play mobil;38.94955;-9.390083;TRADITIONAL;REGULAR;1.5;2;AVAILABLE;2005/06/13;506;4;47;66
GC110R1;Stay in Peace - Lazarus;SANTAREM;lynx pardinus;38.876183;-8.39695;TRADITIONAL;REGULAR;1;2;AVAILABLE;2007/02/18;229;8;5;104
GC142PK;Capela Sao Joao - Pitoes da Junias;VILA REAL;Panda Becas;41.83065;-7.974233;TRADITIONAL;MICRO;2;3.5;AVAILABLE;2007/07/02;93;3;22;1083
GC15G7E;Aula Magna ;LISBOA;lufi69;38.75245;-9.158867;PUZZLE;MICRO;3;1.5;AVAILABLE;2007/08/28;585;17;1;82
GC15RTQ;TF-06 Pedra Rolante;LEIRIA;trifaisca;39.5732;-8.851067;MULTI;REGULAR;1.5;2;AVAILABLE;2007/09/08;115;5;3;490
GC174W7;Alcaria Ruiva [ Mertola ];BEJA;alieri;37.700267;-7.76135;TRADITIONAL;REGULAR;1.5;3;AVAILABLE;2007/11/03;96;1;11;350
GCYHNG;TP02 - NO REINO DOS BURII [Pte da Barca];VIANA DO CASTELO;Fernando Rei;41.770867;-8.374217;TRADITIONAL;REGULAR;3.5;4;AVAILABLE;2006/09/27;99;3;20;720
GC15NXD;The Lagos 6+1: #5 - Sao Sebastiao;FARO;Team Caracache;37.101433;-8.677867;MULTI;SMALL;1.5;2;AVAILABLE;2007/09/04;187;2;3;-9999999
GC167C2;Ermidas-Sado [Santiago do Cacem];SETUBAL;MightyReek;38.002817;-8.414183;MULTI;SMALL;2;2;AVAILABLE;2007/09/25;95;19;5;-9999999
GCRE96;BH19 Scene from above [Portugal...];LISBOA;prodrive;39;-9.5;PUZZLE;SMALL;3;1.5;AVAILABLE;2005/11/23;173;13;9;0
GC16AY7;Funicular dos Guindais;PORTO;Macafe;41.143217;-8.608167;TRADITIONAL;SMALL;2;1.5;AVAILABLE;2007/09/02;2402;56;70;81
GCXF5A;Rota das Capelas;SETUBAL;papaleguas;38.473033;-8.999617;TRADITIONAL;SMALL;2;4;AVAILABLE;2006/08/01;300;20;4;-9999999
GC156RW;Praia da Angra da Cerva [Milfontes Powertrail #5];BEJA;vsergios;37.7518;-8.807383;TRADITIONAL;SMALL;1.5;2.5;AVAILABLE;2007/08/13;407;2;15;33
GC15QZW;POCO DA BARACEIRA;VIANA DO CASTELO;TheCelticSpirit;41.8223;-8.30045;MULTI;REGULAR;3;3;AVAILABLE;2007/08/21;76;3;33;-9999999
GCXW7V;Serra de Alvaiazere;LEIRIA;Paulo Martins;39.8271;-8.411533;TRADITIONAL;REGULAR;1.5;2.5;AVAILABLE;2006/08/21;244;3;3;605
GCTYDB;Ruinas do Pharol do Cabo Mondego;COIMBRA;rifkindsss;40.181233;-8.90505;MULTI;SMALL;2;2;AVAILABLE;2006/03/18;551;12;6;61
GCG349;Mouriscas [Setubal];SETUBAL;orebelo;38.529767;-8.807733;TRADITIONAL;REGULAR;2;2;DISABLED;2003/05/10;459;25;3;4
GC10H2Z;PROJECTO VG - S. GENS (SERRA D'OSSA);EVORA;Portelada;38.739467;-7.58385;TRADITIONAL;MICRO;1.5;4;AVAILABLE;2007/01/20;115;7;3;-9999999
GCMG50;Serra da Estrela - Aldeia Vicosa;GUARDA;meiolimao;40.5846;-7.327983;TRADITIONAL;SMALL;3;3;AVAILABLE;2004/12/30;111;9;1;717
